A		生活必需品<br>	HUMAN NECESSITIES				
A24F		喫煙用具；マッチ箱；擬似喫煙具（医療用のための葉巻，紙巻タバコまたはパイプのような形状の吸入装置Ａ６１Ｍ１５／０６）［２００６．０１］<br><b><ul>サブクラス内の索引</ul></b><br>タバコパイプ；マウスピース<br>一般的構造　Ａ２４Ｆ１／００<br>特別なパイプ　Ａ２４Ｆ１／２８，Ａ２４Ｆ１／３０，Ａ２４Ｆ３／００<br>火ざら；マウスピース　Ａ２４Ｆ５／００；Ａ２４Ｆ７／００<br>付属品；シーズニング　Ａ２４Ｆ９／００；Ａ２４Ｆ１１／００<br>葉巻タバコ，紙巻タバコまたは擬似喫煙具の喫煙用具　Ａ２４Ｆ１３／００，Ａ２４Ｆ１５／００，Ａ２４Ｆ１７／００<br>マッチ容器または箱　Ａ２４Ｆ２７／００，Ａ２４Ｆ２９／００<br>電気的に作動される疑似喫煙具　Ａ２４Ｆ４０／００<br>電気的に作動されるもの以外の擬似喫煙具　Ａ２４Ｆ４２／００<br>その他の喫煙必要品　Ａ２４Ｆ１９／００〜Ａ２４Ｆ２５／００，Ａ２４Ｆ３１／００，Ａ２４Ｆ４７／００<br>	SMOKERS&rsquo; REQUISITES; MATCH BOXES; SIMULATED SMOKING DEVICES (inhaling appliances for medical purposes, shaped like cigars, cigarettes or pipes <b>A61M 15/06</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">TOBACCO PIPES; MOUTHPIECES</td><tr><td ><p style=""text-indent:2em;margin:0"">General structure</td><td><b>1/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Special pipes</td><td><b>1/28</b>, <b>1/30</b>, <b>3/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Bowls; mouthpieces</td><td><b>5/00</b>; <b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Accessories; seasoning</td><td><b>9/00</b>; <b>11/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">APPLIANCES FOR SMOKING CIGARS, CIGARETTES OR SIMULATED SMOKING DEVICES</td><td><b>13/00</b>, <b>15/00</b>, <b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MATCH RECEPTACLES OR BOXES</td><td><b>27/00</b>, <b>29/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ELECTRICALLY OPERATED SMOKING DEVICES</td><td><b>40/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SIMULATED SMOKING DEVICES OTHER THAN ELECTRICALLY OPERATED</td><td><b>42/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER SMOKERS' REQUISITES</td><td><b>19/00-25/00</b>, <b>31/00</b>, <b>47/00</b></td></p></tr></table>				
A41		衣類<br>	WEARING APPAREL				
A41B		シャツ；下着；ベビー用リネン製品；ハンカチ<br><b><ul>サブクラス内の索引</ul></b><br>材料に特徴のあるもの　１７／００<br>シャツ　１／００〜７／００<br>肌着類；ベビー用リネン製品；ハンカチ　９／００，１１／００；１３／００；１５／００<br>	SHIRTS; UNDERWEAR; BABY LINEN; HANDKERCHIEFS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">SELECTION OF SPECIAL MATERIALS</td><td><b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SHIRTS</td><td><b>1/00-7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">UNDERGARMENTS; BABY LINEN; HANDKERCHIEFS</td><td><b>9/00</b>, <b>11/00</b>; <b>13/00</b>; <b>15/00</b></td></p></tr></table>				
A41C		コルセット；ブラジャー<br>	CORSETS; BRASSI&Egrave;RES				
A41D		外着；保護衣；付属品<br><b><ul>注</ul></b><br>このサブクラスにおいては，下記の用語は以下に示す意味で用いる：<br>―“外着”は化粧着，水泳着およびパジャマを包含する。<br><b><ul>サブクラス内の索引</ul></b><br>材料に特徴のあるもの　３１／００<br>外着<br>外着一般　１／００，３／００，５／００，１１／００，１５／００<br>特殊な用途の外着　７／００，１０／００，１３／００，２９／００<br>衣類の細部　２７／００<br>付属品　１７／００〜２５／００<br>	OUTERWEAR; PROTECTIVE GARMENTS; ACCESSORIES<br><br><b><u>Note(s)</u></b><br><ul><li>In this subclass, the following term is used with the meaning indicated:<ul type=""disc""><li>&quot;outerwear&quot; covers dressing-gowns, bathing costumes and pyjamas.</li></ul></li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">SELECTION OF SPECIAL MATERIALS</td><td><b>31/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OUTERWEAR</td><tr><td ><p style=""text-indent:2em;margin:0"">Outerwear in general</td><td><b>1/00</b>, <b>3/00</b>, <b>5/00</b>, <b>11/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Outerwear for particular use</td><td><b>7/00</b>, <b>10/00</b>, <b>13/00</b>, <b>29/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details of garments</td><td><b>27/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES</td><td><b>17/00-25/00</b></td></p></tr></table>				
A41F		衣服の止め具；つり具<br><b><ul>サブクラス内の索引</ul></b><br>止め具　１／００<br>ズボンまたはスカートへのつり具　３／００，５／００，７／００，９／００，１８／００<br>ストッキングまたはソックスのつり具　１１／００，１３／００，１８／００<br>その他の衣類のつり具；肩ひも　１８／００，１９／００；１５／００<br>衣類の保持手段　１７／００<br>	GARMENT FASTENINGS; SUSPENDERS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">FASTENING DEVICES</td><td><b>1/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUSPENDERS FOR TROUSERS OR SKIRTS</td><td><b>3/00</b>, <b>5/00</b>, <b>7/00</b>, <b>9/00</b>, <b>18/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">STOCKING OR SOCK SUSPENDERS</td><td><b>11/00</b>, <b>13/00</b>, <b>18/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER GARMENT SUSPENDERS; SHOULDER STRAPS</td><td><b>18/00</b>, <b>19/00</b>; <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MEANS FOR HOLDING-DOWN GARMENTS</td><td><b>17/00</b></td></p></tr></table>				
A41G		人造の花；かつら；マスク；羽毛<br><b><ul>サブクラス内の索引</ul></b><br>造花　１／００<br>かつら　３／００，５／００<br>マスク　７／００<br>羽毛　９／００，１１／００<br>	ARTIFICIAL FLOWERS; WIGS; MASKS; FEATHERS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">ARTIFICIAL FLOWERS</td><td><b>1/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">WIGS</td><td><b>3/00</b>, <b>5/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MASKS</td><td><b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">FEATHERS</td><td><b>9/00</b>, <b>11/00</b></td></p></tr></table>				
A41H		他に分類されない，衣類を作るための器具または方法，例．衣服を作るためのものまたは仕立のためのもの［２００６．０１］<br><b><ul>サブクラス内の索引</ul></b><br>方法；装置または付属品<br>採寸　１／００，３／００，５／００<br>印つけ　１／００，３／００，５／００，１１／００，２３／００<br>仮縫　５／００，２１／００<br>仕上げ，補修　９／００，２５／００，２７／００，３１／００<br>付属品　１５／００，１７／００，１９／００，３１／００<br>特殊用途のための機械，器具または方法<br>折りたたみ；止め具の取り付け　３３／００；３７／００<br>他の方法または他の機械　４１／００，４２／００，４３／００<br>	APPLIANCES OR METHODS FOR MAKING CLOTHES, e.g. FOR DRESS-MAKING OR FOR TAILORING, NOT OTHERWISE PROVIDED FOR<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">METHODS; DEVICES OR ACCESSORIES</td><tr><td ><p style=""text-indent:2em;margin:0"">Measuring</td><td><b>1/00</b>, <b>3/00</b>, <b>5/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Tracing</td><td><b>1/00</b>, <b>3/00</b>, <b>5/00</b>, <b>11/00</b>, <b>23/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Fitting</td><td><b>5/00</b>, <b>21/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Finishing, mending</td><td><b>9/00</b>, <b>25/00</b>, <b>27/00</b>, <b>31/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Accessories</td><td><b>15/00</b>, <b>17/00</b>, <b>19/00</b>, <b>31/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MACHINES, APPARATUS, OR METHODS FOR SPECIAL APPLICATIONS</td><tr><td ><p style=""text-indent:2em;margin:0"">Folding; setting fastenings</td><td><b>33/00</b>; <b>37/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other methods or machines</td><td><b>41/00</b>, <b>42/00</b>, <b>43/00</b></td></p></tr></p></tr></table>				
A42		頭部に着用するもの<br>	HEADWEAR				
A42B		ハット；頭を覆うもの（はち巻きＡ４１Ｄ２０／００；ヘッドスカーフＡ４１Ｄ２３／００）<br>	HATS; HEAD COVERINGS (headbands <b>A41D 20/00</b>;  head-scarves <b>A41D 23/00</b>)				
A42C		頭を覆うものの製造あるいは仕立，例．ハット<br>	MANUFACTURING OR TRIMMING HEAD COVERINGS, e.g. HATS				
A43		履物<br>	FOOTWEAR				
A43B		履物の特徴；履物の部分<br><b><ul>サブクラス内の索引</ul></b><br>履物の特徴　１／００〜９／００，１１／００<br>履物の部分　１３／００〜２３／００<br>	CHARACTERISTIC FEATURES OF FOOTWEAR; PARTS OF FOOTWEAR<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">CHARACTERISTIC FEATURES OF FOOTWEAR</td><td><b>1/00-9/00</b>, <b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">PARTS OF FOOTWEAR</td><td><b>13/00-23/00</b></td></p></tr></table>				
A43C		履物の緊締具または付属品；靴ひも一般<br><b><ul>サブクラス内の索引</ul></b><br>靴ひも　１／００〜９／００<br>靴用のその他の緊締具　１１／００<br>靴用の付属品　１３／００，１５／００，１７／００<br>履物の他の付属品　１９／００［８］<br>	FASTENINGS OR ATTACHMENTS FOR FOOTWEAR; LACES IN GENERAL<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">LACING</td><td><b>1/00-9/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER FASTENINGS FOR SHOES</td><td><b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES FOR SHOES</td><td><b>13/00</b>, <b>15/00</b>, <b>17/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER ATTACHMENTS FOR FOOTWEAR</td><td><b>19/00</b></td></p></tr></table>				
A43D		履物の製造用または修理用の機械，道具，装置または方法（縫製Ｄ０５Ｂ）［６］<br><b><ul>注</ul></b><br>このサブクラスにおいては，特有の機械または道具に依る履物の製法は，製造のための機械または道具を包含するグループに分類される。<br><b><ul>サブクラス内の索引</ul></b><br>足または靴型の測定　１／００<br>靴型　３／００<br>甲被または補強物の加工　８／００〜８／３４，８／３８〜８／５４<br>仮釣りまたは釣込み　９／００〜２３／００<br>組み立て前の靴部品の製造または準備<br>底　８／３６，８／５０，８／５２，２９／００，３５／００，３７／００，４３／００<br>かかと，積上革　３３／００，８３／００<br>シャンク補強物　３１／００<br>靴部品の組立て<br>金属要素による固着　６９／００，７１／００，７５／００<br>接着による固着　２５／００<br>他の技術による固着，例．溶接　８６／００<br>底の固着　２５／００，４４／００，６７／００，８６／００<br>かかとの固着　６７／００，７９／００，８１／００，８６／００<br>細革の固着　４４／００<br>釣込みに伴う他の加工<br>底またはかかとについて　２７／００<br>細革について　４７／００，５７／００<br>すくい縫い部について　５１／００，５３／００，５５／００<br>その他の加工　４９／００，５９／００，８５／００<br>仕上げ加工　６３／００，８７／００〜９５／００<br>付属物の製造，取付けまたは取外し　３９／００，９７／００，９８／００，１００／００<br>靴の製造または修理用の他の機械もしくは装置　５／００，６１／００，１１１／００〜１１９／００<br>このサブクラスの他のグループに分類されない主題事項　９９９／００［８］<br>	MACHINES, TOOLS, EQUIPMENT OR METHODS FOR MANUFACTURING OR REPAIRING FOOTWEAR (sewing <b>D05B</b>)<b>[6]</b><br><br><b><u>Note(s)</u></b><br><ul><li>In this subclass, a method of manufacturing footwear which is dependent on a distinct machine or tool, is classified in the group covering the machine or tool for the manufacture.</li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">MEASUREMENT OF FOOT OR LAST</td><td><b>1/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">LASTS</td><td><b>3/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">WORKING-UP UPPERS OR STIFFENERS</td><td><b>8/00-8/34</b>, <b>8/38-8/54</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">PULLING-OVER OR LASTING</td><td><b>9/00-23/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MAKING OR PREPARING PARTS OF SHOES BEFORE ASSEMBLING</td><tr><td ><p style=""text-indent:2em;margin:0"">Soles</td><td><b>8/36</b>, <b>8/50</b>, <b>8/52</b>, <b>29/00</b>, <b>35/00</b>, <b>37/00</b><b>43/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Heels, heel lifts</td><td><b>33/00</b>, <b>83/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Shank stiffeners</td><td><b>31/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ASSEMBLING PARTS OF SHOES</td><tr><td ><p style=""text-indent:2em;margin:0"">Securing by metallic elements</td><td><b>69/00</b>, <b>71/00</b>, <b>75/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Securing by gluing</td><td><b>25/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Securing by other techniques, e.g. welding</td><td><b>86/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Securing soles</td><td><b>25/00</b>, <b>44/00</b>, <b>67/00</b>, <b>86/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Securing heels</td><td><b>67/00</b>, <b>79/00</b>, <b>81/00</b>, <b>86/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Securing welts</td><td><b>44/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER OPERATIONS SUBSEQUENT TO LASTING</td><tr><td ><p style=""text-indent:2em;margin:0"">On soles or heels</td><td><b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">On welts</td><td><b>47/00</b>, <b>57/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">On inseams</td><td><b>51/00</b>, <b>53/00</b>, <b>55/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other work</td><td><b>49/00</b>, <b>59/00</b>, <b>85/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">PERFORMING FINISHING OPERATIONS</td><td><b>63/00</b>, <b>87/00-95/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MAKING, SETTING, OR REMOVING ACCESSORIES</td><td><b>39/00</b>, <b>97/00</b>, <b>98/00</b>, <b>100/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER EQUIPMENT OR MECHANISMS FOR SHOEMAKING OR REPAIRING</td><td><b>5/00</b>, <b>61/00</b>, <b>111/00-119/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SUBJECT MATTER NOT PROVIDED FOR IN OTHER GROUPS OF THIS SUBCLASS</td><td><b>999/00</b></td></p></tr></table>				
A44		小間物；貴金属宝石類<br>	HABERDASHERY; JEWELLERY				
A44B		ボタン，ピン，バックル，スライドファスナーまたは類似のもの（履物に特に適合する緊締具Ａ４３Ｃ）<br><b><ul>注</ul></b><br>このサブクラスは小間物またはその他のものに使用されるか否かを問わず，バックルおよびスライドファスナーを包含する。<br><b><ul>サブクラス内の索引</ul></b><br>ボタン；ボタン用厚紙　１／００〜５／００；７／００<br>スライドファスナー　１９／００<br>他の締め具または止め具　６／００〜１８／００，９９／００<br>	BUTTONS, PINS, BUCKLES, SLIDE FASTENERS, OR THE LIKE (fastenings specially adapted for footwear <b>A43C</b>)<br><br><b><u>Note(s)</u></b><br><ul><li>This subclass <u>covers</u> buckles or slide fasteners whether used as haberdashery or otherwise.</li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">BUTTONS; CARDS THEREFOR</td><td><b>1/00-5/00</b>; <b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SLIDE FASTENERS</td><td><b>19/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER CLAMPING OR HOLDING DEVICES</td><td><b>6/00-18/00</b>, <b>99/00</b></td></p></tr></table>				
A44C		身体の装飾，例．宝石；貨幣<br><b><ul>サブクラス内の索引</ul></b><br>身体の各部分に使う物品<br>耳に使用するもの　７／００<br>腕または指に使用するもの　５／００，９／００<br>その他の身体の部分に使用するもの　１／００，３／００，１１／００，２３／００，２５／００<br>他の方面に使う物品　１３／００，１５／００，１７／００，２１／００，２５／００<br>宝石またはその他の身体の装飾の製造　２７／００<br>時計または宝石の盗難防止装置　１９／００<br>	PERSONAL ADORNMENTS, e.g. JEWELLERY; COINS<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">ARTICLES ACCORDING TO THE PART OF THE BODY ON WHICH THEY ARE WORN</td><tr><td ><p style=""text-indent:2em;margin:0"">On the ears</td><td><b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">On the arms or fingers</td><td><b>5/00</b>, <b>9/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">On other parts of the body</td><td><b>1/00</b>, <b>3/00</b>, <b>11/00</b>, <b>23/00</b>, <b>25/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ARTICLES ACCORDING TO OTHER ASPECTS</td><td><b>13/00</b>, <b>15/00</b>, <b>17/00</b>, <b>21/00</b>, <b>25/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MAKING JEWELLERY OR OTHER PERSONAL ADORNMENTS</td><td><b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ANTI-PILFERING DEVICES FOR WATCHES OR JEWELLERY</td><td><b>19/00</b></td></p></tr></table>				
A45		手持品または旅行用品<br>	HAND OR TRAVELLING ARTICLES				
A45B		杖（盲目者用の歩行補助具，例．杖Ａ６１Ｈ３／０６）；傘；婦人用その他類似の扇（杖または傘用スタンドまたはホルダーＡ４７Ｇ２５／１２）<br><b><ul>注</ul></b><br>このサブクラスにおいては，下記の用語は以下に示す意味で用いる：<br>―“傘”は傘の構造に似た日よけも入る。<br>―“杖”は歩行用の杖および傘用の軸柄を含む。［２００９．０１］<br><b><ul>サブクラス内の索引</ul></b><br>杖または傘の軸柄　１／００，３／００，７／００，９／００<br>傘<br>一般構造　１１／００〜１９／００，２３／００<br>細部　２５／００<br>他の用途にも使える杖または傘　５／００，２１／００<br>婦人用その他類似の扇　２７／００<br>	WALKING STICKS (walking aids, e.g. sticks, for blind persons <b>A61H 3/06</b>); UMBRELLAS; LADIES' OR LIKE FANS (cane or umbrella stands or holders <b>A47G 25/12</b>)<br><br><b><u>Note(s)</u></b><br><ul><li>In this subclass, the following terms are used with the meaning indicated:<b>[2009.01]</b><ul type=""disc""><li>&quot;umbrellas&quot; also covers sunshades similar in construction to umbrellas;</li><li>&quot;sticks&quot; covers walking sticks and sticks for umbrellas.</li></ul></li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">WALKING STICKS OR STICKS FOR UMBRELLAS</td><td><b>1/00</b>, <b>3/00</b>, <b>7/00</b>, <b>9/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">UMBRELLAS</td><tr><td ><p style=""text-indent:2em;margin:0"">General structure</td><td><b>11/00-19/00</b>, <b>23/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Details</td><td><b>25/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">CONVERTIBLE WALKING STICKS OR UMBRELLAS</td><td><b>5/00</b>, <b>21/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">LADIES' OR LIKE FANS</td><td><b>27/00</b></td></p></tr></table>				
A45C		財布；手荷物；手提げ鞄<br><b><ul>注</ul></b><br>このサブクラスにおいては，下記の用語は以下に示す意味で用いる：［８］<br>―“手荷物”は，旅行用の個人的な所持品の容器である，例．旅行用鞄，スーツケース，トランク［８］<br><b><ul>サブクラス内の索引</ul></b><br>財布　１／００，１５／００<br>手荷物または手提げ鞄　３／００，５／００，７／００，９／００，１５／００<br>特定の適用　１１／００<br>細部または付属品　１３／００<br>	PURSES; LUGGAGE; HAND CARRIED BAGS<br><br><b><u>Note(s)</u></b><br><ul type=""1""><li>In this subclass, the following term is used with the meaning indicated:<b>[8]</b><ul type=""disc""><li>&quot;luggage&quot; means containers for personal belongings for a journey, e.g. travelling bags, suitcases, trunks.</li></ul></li></ul><br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">PURSES</td><td><b>1/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">LUGGAGE OR HAND CARRIED BAGS</td><td><b>3/00</b>, <b>5/00</b>, <b>7/00</b>, <b>9/00</b>, <b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SPECIAL APPLICATIONS</td><td><b>11/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DETAILS OR ACCESSORIES</td><td><b>13/00</b></td></p></tr></table>				
A45D		理美容器具またはひげそり器具（かつら，入れ毛，またはその類似物Ａ４１Ｇ３／００，Ａ４１Ｇ５／００；理髪用の椅子Ａ４７Ｃ１／０４；散髪用具，かみそりＢ２６Ｂ）；化粧用備品または化粧品，例．マニキュアまたはペディキュア<br><b><ul>サブクラス内の索引</ul></b><br>理美容<br>洗髪または髪染め；乾燥　１９／００；２０／００<br>カーリングまたはウェービング　１／００〜７／００<br>ストレイトニング　７／００<br>髪止め　８／００<br>他の理美容　２４／００，２６／００<br>ひげそり用具　２７／００<br>マニキュアまたはペディキュア　２９／００，３１／００<br>他の美容手入れ　２／４８，４０／００<br>付属品<br>容器または塗布器　３３／００〜４０／００<br>鏡　４２／００<br>他の化粧用備品　４４／００<br>	HAIRDRESSING OR SHAVING EQUIPMENT (wigs, toupees or the like <b>A41G 3/00</b>, <b>A41G 5/00</b>;   hairdressers' chairs <b>A47C 1/04</b>;   hair cutting appliances, razors <b>B26B</b>); EQUIPMENT FOR COSMETICS OR COSMETIC TREATMENTS, e.g. FOR MANICURING OR PEDICURING<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">HAIRDRESSING</td><tr><td ><p style=""text-indent:2em;margin:0"">Washing or colouring; drying</td><td><b>19/00</b>; <b>20/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Curling or waving</td><td><b>1/00-7/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Straightening</td><td><b>7/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Hair-holding</td><td><b>8/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Other hairdressing</td><td><b>24/00</b>, <b>26/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">SHAVING ACCESSORIES</td><td><b>27/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">MANICURING OR PEDICURING</td><td><b>29/00</b>, <b>31/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER BEAUTY CARES</td><td><b>2/48</b>, <b>40/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES</td><tr><td ><p style=""text-indent:2em;margin:0"">Containers or applicators</td><td><b>33/00-40/00</b></td></p></tr><tr><td ><p style=""text-indent:2em;margin:0"">Mirrors</td><td><b>42/00</b></td></p></tr></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">OTHER COSMETIC OR PERSONAL CARE ARTICLES</td><td><b>44/00</b></td></p></tr></table>				
A45F		旅行または露営用品；体で運ぶザックまたはパック［１，８］<br><b><ul>注</ul></b><br>このサブクラスは以下の細分項目に特徴をもつ設備のみ包含する。旅行または露営設備は通常関連する設備の分類に分類される，例．露営用家具Ａ４７。<br>	TRAVELLING OR CAMP EQUIPMENT; SACKS OR PACKS CARRIED ON THE BODY<b>[1,8]</b><br><br><b><u>Note(s)</u></b><br><ul><li>This subclass <u>covers</u> only the equipment specified in its subdivisions. Travelling or camp equipment is normally classified in the classes for the equipment concerned, e.g. camp furniture in class <b>A47</b>.</li></ul>				
A46		ブラシ製品<br>	BRUSHWARE				
A46B		ブラシ（ブラシ製品と一体でない柄Ｂ２５Ｇ）<br><b><ul>サブクラス内の索引</ul></b><br>ブラシ　１／００，１１／００，１３／００，１５／００<br>ブラシの細部　１／００〜９／００<br>付属品　１７／００<br>	BRUSHES (handles not integral with brushware <b>B25G</b>)<br><br><b><u>Subclass indexes</u></b><br><table width="100%"><tr><td ><p style=""text-indent:1em;margin:0"">BRUSHES</td><td><b>1/00</b>, <b>11/00</b>, <b>13/00</b><b>15/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">DETAILS OF BRUSHES</td><td><b>1/00-9/00</b></td></p></tr><tr><td ><p style=""text-indent:1em;margin:0"">ACCESSORIES</td><td><b>17/00</b></td></p></tr></table>				
A46D		ブラシの製法<br>	MANUFACTURE OF BRUSHES				
A47		家具；家庭用品または家庭用設備；コーヒーひき；香辛料ひき；真空掃除機一般<br><b><ul>注</ul></b><br>このクラスにおいては，下記の用語は以下に示す意味で用いる：<br>―“家具”はイーゼルまたはスタンド，例．黒板用または製図テーブル，をも包含する。<br>	FURNITURE; DOMESTIC ARTICLES OR APPLIANCES; COFFEE MILLS; SPICE MILLS; SUCTION CLEANERS IN GENERAL<br><br><b><u>Note(s)</u></b><br><ul><li>In this class, the following term is used with the meaning indicated:<ul type=""disc""><li>&quot;furniture&quot; covers also easels or stands, e.g. for blackboards or drawing tables.</li></ul></li></ul>				
