G06K   1/00  \	0	0	5B044	G06K   1/00	154	記録担体にデジタル形態でマーキングするための方法または装置	Methods or arrangements for marking the record carrier in digital fashion
G06K   1/22  \	2	2	5B044	G06K   1/22	9	別個の記録担体，例．異なった型の記録担体，上へマーク記録と印字とを同時に行なうもの	Simultaneous marking and printing on different record carriers, e.g. on different types of record carrier
G06K   3/00  \	0	0	5B044	G06K   3/00	63	記録担体からのアルファニューメリックまたはその他の文字の形態のデータを印字する方法または装置，例．磁気テープからのデータを解読し，印字するもの	Methods or arrangements for printing of data in the shape of alphanumeric or other characters from a record carrier, e.g. interpreting, printing-out from a magnetic tape
G06K   3/02  \	1	1	5B044	G06K   3/02	11	記録担体上の記録マークを同一担体上の印字データにほん訳するためのもの，すなわち解読	Translating markings on a record carrier into printed data on the same record carrier, i.e. interpreting
G06K   5/00  \	0	0	5B044	G06K   5/00	329	記録担体上のマーキングの正しさを検証するための方法または装置；コラム検知デバイス	Methods or arrangements for verifying the correctness of markings on a record carrier; Column-detection devices
G06K   5/02  \	1	1	5B044	G06K   5/02	27	検査がマーク記録動作の一部を形成しているもの	the verifying forming a part of the marking action
G06K   5/04  \	1	1	5B044	G06K   5/04	22	マーク整列の検査を行なうもの	Verifying the alignment of markings
G06K   7/00  \	0	0	5B072	G06K   7/00	1204	記録担体を読取る方法または装置（記録担体にデジタル的に記録する方法または装置Ｇ０６Ｋ１／００；パターン認識Ｇ０６Ｆ１８／００；イメージまたはビデオの認識または理解のための装置Ｇ０６Ｖ１０／００；文字認識，デジタルインクの認識，文書指向イメージベースのパターン認識Ｇ０６Ｖ３０／００）［２００６．０１］	Methods or arrangements for sensing record carriers (methods or arrangements for marking the record carrier in digital fashion G06K 1/00; pattern recognition G06F 18/00; arrangements for image or video recognition or understanding G06V 10/00; character recognition, recognising digital ink or documentoriented image-based pattern recognition G06V 30/00) [1, 2006.01]
G06K   7/00 004 \	1	1	5B072	G06K   7/00	1443	ハイブリッド・リーダ	hybrid reader
G06K   7/00 008 \	1	1	5B072	G06K   7/00	5978	電子的メモリを用いた記録単体の読み取りに関するものであって，その読み取り方法とは直接関係のない一般的な問題，例．電力の伝送	general problem related to reading of record carrier using electronics memory but not directly related to its reading method, e.g. transmissionof electric power
G06K   7/00 013 \	1	1	5B072	G06K   7/00	1955	接触端子によるもの，例．ＩＳＯ−７８１６規格に準拠したスマートカードまたはメモリカードの読み取り装置のためのカードコネクタ（コネクタ一般Ｈ０１Ｒ１３／００）	by contact terminal, e.g. ccard connector for card reading device of smart card or memory card in conformity to ISO-7816 standard (connector in general H01R13/00)
G06K   7/00 017 \	2	2	5B072	G06K   7/00	39	筐体に着脱可能なコネクタの読み取りヘッド	reading head of connector demountable to cabinet
G06K   7/00 021 \	2	2	5B072	G06K   7/00	1558	表面端子を有する記録担体の読み取りのため	for reading record carrier having surface terminal
G06K   7/00 026 \	3	3	5B072	G06K   7/00	560	カード挿入時にカードの端子に接触するのに適合したコネクタの接触端子	contact terminal of connector adapted to making contact with terminal of card at insertion of card
G06K   7/00 030 \	3	3	5B072	G06K   7/00	507	カードとコネクタとの間の確実な電気的接触を保証するために，カードの接点方向にコネクタの接点を押す手段	means to push contacting point of connector toward direction of contacting point of card in order to assure definite electrical contact between card and connector
G06K   7/00 034 \	2	2	5B072	G06K   7/00	128	同一スロットに複数のカードを同時に挿入可能なコネクタ	connector having slot into which multiple cards are insertable at one time
G06K   7/00 039 \	3	3	5B072	G06K   7/00	42	同一タイプかつ同一フォーマットの複数のカード，例．ＩＳＯ−７８１６規格準拠の２枚のスマートカード	multiple cards having same type and same format, e.g. two smart cards both in in conformity to ISO-7816
G06K   7/00 043 \	3	3	5B072	G06K   7/00	134	異なるフォーマットの複数のカード	multiple cards having different format
G06K   7/00 047 \	2	2	5B072	G06K   7/00	555	エッジ端子を有する記録担体の読み取りのためのもの	for reading record carrier having edge terminal
G06K   7/00 052 \	2	2	5B072	G06K   7/00	411	異なるフォーマットのカードに接触可能なコネクタ，例．少なくとも１つのコネクタ端子とその信号線とを共用し，両者が同一の信号線を用いてデータの入力または出力を行う，複数種のカードに対応可能な読み取り装置	connector able to make contact with cards having different format, e.g. reading device able to correspond to several types of cards by sharing signal line with at least one connector terminal and inputting or outputting data using the shared signal line
G06K   7/00 056 \	2	2	5B072	G06K   7/00	2357	カードコネクタの筐体	cabinet for card connector
G06K   7/00 060 \	3	3	5B072	G06K   7/00	532	携帯用ケースとなる筐体	cabinet which can used as portable case
G06K   7/00 065 \	3	3	5B072	G06K   7/00	783	キーボードまたはディスプレイを含むもの，例．スマートバンキングカードの残額をオフラインでチェックするのに適した電卓サイズのケース	include key board or display, e.g. pocket calculator sized case adapted to checking remaining balance of smart banking card at off line
G06K   7/00 069 \	3	3	5B072	G06K   7/00	930	カードの正しい挿入を検知する手段を含むもの，例．カードが完全にかつ正しく挿入されたことを通知するエンド検知スイッチを含むもの	include means to detect correct insertion of card, e.g. include end detection switch to notify card is completely and correctly inserted
G06K   7/00 073 \	3	3	5B072	G06K   7/00	617	同じまたは異なるカードのフォーム・ファクタに適した各スロットである，複数の挿入スロットを有するもの	having multiple insertion slot each adapted to same or different form factor of cards
G06K   7/00 078 \	3	3	5B072	G06K   7/00	111	ドリル及びその他の侵入のような悪意のある行為や，誤って落下したことによる衝撃のようなダメージに対して保護する補強された筐体	reinforced cabinet to protect against malicious acts such as drill and other penetration, and damages such as shock caused by dropping by mistake
G06K   7/00 082 \	3	3	5B072	G06K   7/00	209	静電放電に対する保護のための機構を含むもの，例．導電性の筐体の接地部	include mechanizm to protect against electrostatic discharge, e.g. grounding part of cabinet having conductivity
G06K   7/00 086 \	2	2	5B072	G06K   7/00	585	カードコネクタを操作するための回路を備えるコネクタ	connector having circuit to operate card connector
G06K   7/00 091 \	3	3	5B072	G06K   7/00	529	コネクタ内部のデータに侵入すること及び意図せざるアクセスを防ぐ装置を備える回路	circuit having device to penetrate into data iniside connector and to prevent unwanted access
G06K   7/00 095 \	1	1	5B072	G06K   7/00	749	読み取り装置が正しく動作するかどうかの試験，例．磁気カードリーダ，バーコードリーダ，ＲＦＩＤ質問器またはスマートカードリーダに対する試験（電子回路の試験Ｇ０１Ｒ３１／２８）	test to see if reding device operates correctly, e.g. magnetic card reader, car code reader, testing RFID interrogator or smart card reader (electronics circuit test G01R31/28)
G06K   7/01  \	1	1	5B072	G06K   7/01	174	細部	Details
G06K   7/015  \	2	2	5B072	G06K   7/015	1270	記録担体に対する読取り装置の整列または中心位置合せ	Aligning or centring of the sensing device with respect to the record carrier
G06K   7/016  \	2	2	5B072	G06K   7/016	944	読取り過程の同期	Synchronisation of sensing process
G06K   7/016 030 \	3	3	5B072	G06K   7/016	508	記録担体の付加的なタイミングマークを用いて同期するもの	synchronize using additional timing mark of record carrier
G06K   7/016 060 \	3	3	5B072	G06K   7/016	335	自己同期コードのようなコードマークに由来するクロック信号を用いて同期するもの	synchronize using clock signal that is orinated in code mark such as self synchronizing code
G06K   7/02  \	1	1	5B072	G06K   7/02	80	気体または液体を用いるもの，例．圧縮空気でせん孔を読取るもの；音波手段によるもの	by pneumatic or hydraulic means, e.g. sensing punched holes with compressed air; by sonic means
G06K   7/04  \	1	1	5B072	G06K   7/04	412	機械的手段によるもの，例．電気的接点を作動するピンによるもの	by mechanical means, e.g. by pins operating electric contacts
G06K   7/04 020 \	2	2	5B072	G06K   7/04	47	電気回路の制御	control of electric circuit
G06K   7/04 050 \	3	3	5B072	G06K   7/04	64	電気回路の制御によって，記録担体のデータフィールド全体が同時に読み取られるもの	simultaneous reading of entire data field of record carrier by control of electric circuit
G06K   7/04 070 \	3	3	5B072	G06K   7/04	56	電気回路の制御によって，記録担体のデータフィールドの各コラムが連続的に読み取られるもの	successive reading of each column of data field of record carrier by control of electric circuit
G06K   7/06  \	1	1	5B072	G06K   7/06	286	記録マークの有無により電流を流す手段によるもの，例．せん孔のための接触ブラシまたはピンによるもの，導電性マークのための接触ブラシによるもの	by means which conduct current when a mark is sensed or absent, e.g. contact brush for a conductive mark
G06K   7/06 050 \	2	2	5B072	G06K   7/06	146	導電性マークのためのもの	for conductivity mark
G06K   7/08  \	1	1	5B072	G06K   7/08	772	静電場または磁場の変化を検出する手段によるもの，例．電極間の容量の変化を検出することによるもの	by means detecting the change of an electrostatic or magnetic field, e.g. by detecting change of capacitance between electrodes
G06K   7/08 010 \	2	2	5B072	G06K   7/08	132	静電気センサ，例．電極間の容量のチャージを検出することによるもの	electrostatic sensor, e.g. by detecting charge capacity between electrode
G06K   7/08 020 \	2	2	5B072	G06K   7/08	54	誘導型センサまたは磁気センサ	induction type sensor or magnetic sensor
G06K   7/08 030 \	3	3	5B072	G06K   7/08	91	誘電型センサ	indention type sensor
G06K   7/08 040 \	4	4	5B072	G06K   7/08	5432	磁気材料の磁化された状態を変化させることなく，相対運動による磁束の変化を検出することによって，磁気材料を感知するもの	senses magnetic materials by detecting change in magnetic flux caused by relative motion without changing magnetic status of magnetic materials
G06K   7/08 050 \	4	4	5B072	G06K   7/08	74	金属検出器	metal detector
G06K   7/08 060 \	4	4	5B072	G06K   7/08	213	受動回路，例．共振回路によるトランスポンダ，の感知	passive circuit, e.g. sensing of transponder by resonant cirsuit
G06K   7/08 070 \	3	3	5B072	G06K   7/08	610	磁気センサ	magnetic sensor
G06K   7/08 080 \	4	4	5B072	G06K   7/08	31	感磁スイッチ，例．リードスイッチ，を用いるもの	magnetic induction switch, e.g. using lead switch
G06K   7/08 090 \	2	2	5B072	G06K   7/08	83	ハンドヘルドスキャナ	hand-held scanner
G06K   7/10  \	1	1	5B072	G06K   7/10	668	電磁放射線によるもの，例．光学的読取り；粒子放射線によるもの	by electromagnetic radiation, e.g. optical sensing; by corpuscular radiation
G06K   7/10 100 \	2	2	5B072	G06K   7/10	2872	電波またはマイクロ波のような，０．１ｍｍより長い波長の放射線による検出	detect radiation having wavelength longer than 0.1mm such as radio wave or micro wave
G06K   7/10 104 \	3	3	5B072	G06K   7/10	198	同時にまたは同時発生的に質問された記録担体間の通信チャネル上の衝突を解決するもの（ＲＦＩＤのために特に適合されていない無線通信装置によって使用される通信チャンネル間の衝突に関するものＨ０４Ｗ７４／０８）	resolve scrambling of communication channel between record carriers which received questions asked or generated simultaneously (involving scrambling between communication channels used by radio communication devices not specially adapted for RFID H04W74/08)
G06K   7/10 108 \	4	4	5B072	G06K   7/10	140	時間領域により衝突を解決するもの，例．二分木探索を用いるもの，またはランダムタイムスロットに割り当てられたＲＦＩＤ応答を用いるもの	resolve acrambling by time region, e.g. using binary tree search, or using RFID response allocated to random time slot
G06K   7/10 112 \	5	5	5B072	G06K   7/10	263	質問器が主導的なもの，例．同期	interrogator being dominant e.g. synchronization
G06K   7/10 116 \	6	6	5B072	G06K   7/10	24	二分木	binary tree
G06K   7/10 120 \	5	5	5B072	G06K   7/10	134	応答器が主導的なもの	transponder being dominant
G06K   7/10 124 \	4	4	5B072	G06K   7/10	181	衝突が周波数領域で解決されるもの，例．ある周波数から他の周波数へのホッピングによるもの	scrambling being resolved in frequency region, e.g. by hopping from one frequency to another frequency
G06K   7/10 128 \	4	4	5B072	G06K   7/10	526	衝突が空間領域で解決されるもの，例．質問器の特定の方向を遮蔽するために一時的なシールドを用いるもの	scrambling being resolved in spatial region, e.g. by using temporary shield to block specific direction of interrogator
G06K   7/10 132 \	5	5	5B072	G06K   7/10	193	衝突を解決するために，少なくとも１つの指向性アンテナを使用するか，質問信号による方向領域を使用する質問器	interrogator using at least one directional antenna or direction region by interrogation signal to resolve scrambling
G06K   7/10 136 \	6	6	5B072	G06K   7/10	243	例えば物品に関連付けられた複数のＲＦＩＤタグの中から１つのＲＦＩＤタグを探すように，記録担体の位置を特定するために，方向領域が使用されるもの，例．倉庫内の物品に付されたＲＦＩＤタグを物理的に探すためのもの	for example, direction region is used to specify position of record carrier such as searching one RFID tag out of several RFID tags associated with article, e.g. physically search for RFID tag attached to articles in warehouse
G06K   7/10 140 \	4	4	5B072	G06K   7/10	267	予め定められた必要条件を満たす複数のＲＦＩＤだけに質問するもの，例．同じ列車内のように，同じ速度を有し，かつ様式的に大群で動いている，全てのＲＦＩＤを選択するもの，例．同じ冷蔵庫内のように，特定の予め定められた温度を有しているＲＦＩＤだけに質問するもの，例．予め定められた必要条件を満たすタグのグループを能動的に無視するものであり，本質的にＮＯＴブール演算と等価なもう一つの方法	interrogate only those several RFID which satisfy predetermined necessary requirements, e,g, select all RFID moving with same speed and with style in large crowd as if they are on the same train, e.g. interrogate only those RFID having predetermined specific temperature as if they are in the same refrigerator, e.g. another method which is essentially equivalent to NOT pool calculation that actively ignore group of tags satisfying predetermined necessary requirements
G06K   7/10 144 \	3	3	5B072	G06K   7/10	407	少なくとも１つの予備ステップの後に読み取るもの	read after implementation of at least one preliminary step
G06K   7/10 148 \	4	4	5B072	G06K   7/10	942	質問器の近くの１つ以上の記録担体の存在を探知するステップ	step to detect existence of at least one record carrier near interrogator
G06K   7/10 152 \	4	4	5B072	G06K   7/10	259	記録担体のタイプを決定するステップ，例．記録担体がロングレンジタイプのＲＦＩＤタグであるのか，ショートレンジタイプのＲＦＩＤタグであるのかを決定するものや，ＲＦＩＤタグの好ましい通信プロトコルを決定するもの	step to determine tgype of record carrier, e.g. to determine if record carrier is long range type RFID tag or short range type RFID tag, to determine desirable communication protocol for RFIS tag
G06K   7/10 156 \	4	4	5B072	G06K   7/10	257	質問信号を発している質問器の共振回路を動的に調整するステップ，例．質問器内のインピーダンス整合のためのステップ（ループ・アンテナに関する調整一般Ｈ０１Ｑ７／００）	step to dynamically adjust resonant circuit of interrogator dispatching interrogation signal, e.g. step for coordinating impedance inside interrogator (adjustment related to loop antenna in general H01Q7/00)
G06K   7/10 160 \	3	3	5B072	G06K   7/10	496	質問器による電磁場を使用して質問器が確実に無線記録担体に電力供給する方法や手段	method or means for interrogator to make certain that electric power is supplied to radio record carrier by using electromagnetic field created by interrogator
G06K   7/10 164 \	4	4	5B072	G06K   7/10	296	電力供給が環境の影響によって不利に作用することへの対処，例．質問器または記録担体の近くの金属性または容量性の物体による質問信号の意図せざるエネルギー損失への対処	measure against disadvantageous effect on electric power supply by environmental effect, e.g. measure against unintentional energy loss of interrogation signal caused by metallic or capacitive substance located near interrogator or record carrier
G06K   7/10 168 \	4	4	5B072	G06K   7/10	464	質問器による電磁場をフォーカスするか，中継するか，増幅するための補助手段を含むもの（記録担体自体にブースター・アンテナ相当物を搭載したものＧ０６Ｋ１９／０７７，２９６）	include supplementary means to focus, relay or amplify electromagnetic field by interrogator (loading booster antenna equivalents on  record carrier per se G06K19/077, 296)
G06K   7/10 172 \	5	5	5B072	G06K   7/10	122	記録担体から質問器へ中継局を経由してデータをインテリジェントに伝達することからなる中継，例．質問器から「可視」領域に位置し，中継局として機能する，少なくとも１つの遠方ＲＦＩＤの支援を用いて，識別子を質問器に送信する，遠距離ＲＦＩＤまたは「死角」領域内のＲＦＩＤ	transmit data intelligently from record carrier to interrogator via relay station, e.g. long distance RFID or RFID in region of dead angle, located within visible distance from inerrogator, functioning as relay station, and transmitting identifier to interrogator using aid of atleast one long distance RFID
G06K   7/10 176 \	3	3	5B072	G06K   7/10	778	質問器のパラメータを設定するもの，例．プログラミング・パラメータや動作モード	establishing parameter for interrogator, e.g. programming parameter or action mode
G06K   7/10 180 \	4	4	5B072	G06K   7/10	108	質問器の電力消費に関連したパラメータ設定	establishment of parameter related to electric power consumption of interrogator
G06K   7/10 184 \	4	4	5B072	G06K   7/10	533	質問器の送信電力を制御するパラメータ設定	establishment of parameter to control transmissionpower of interrogator
G06K   7/10 188 \	4	4	5B072	G06K   7/10	224	質問器にプログラミング・パラメータまたはプログラムをロードするもの，例．質問器を構成するため	loading programming parameter or program on interrogator, e.g. to compose interrogator
G06K   7/10 192 \	3	3	5B072	G06K   7/10	349	リーダと記録担体の態様を選択的に切り替えることを可能とするリーダ兼記録担体，例．ニア・フィールド・コミュニケーション［ＮＦＣ］において，ＲＦＩＤリーダまたはＲＦＩＤタグとして機能することができるＮＦＣデバイス	reader-cum-record carrier which enables to switch mode selectively between reader and record carrier, e.g. in near field communication [NFC], NEC device which can also function as RFID reader or RFID tag
G06K   7/10 196 \	4	4	5B072	G06K   7/10	10	ＮＦＣのようなデバイスにおいて，シングル・ワイヤ・プロトコル［ＳＷＰ］の使用に特有な課題を有するもの	device like NFC having issues peculiar to usage of single wire protocol [SWP]
G06K   7/10 200 \	3	3	5B072	G06K   7/10	545	海賊的侵害行為に対して質問器を保護するための機構（コンピュータ・セキュリティ一般Ｇ０６Ｆ２１／００；通信妨害，対策Ｈ０４Ｋ３／００；秘密通信Ｈ０４Ｋ１／００）	mechanism for protecting interrogator from pirate like infringement (computer security in general G06F21/00; communication jamming and measures H04K3/00; secret communication H04K1/00)
G06K   7/10 204 \	4	4	5B072	G06K   7/10	168	質問器の内部回路を構成する機構	mechanism constructing internal circuit of interrogator
G06K   7/10 208 \	4	4	5B072	G06K   7/10	31	不法侵入に対して補強した筐体または保護的なケージのような，機械的な機構	mechanical mechanism like cabinet enforced against intrusion or protective cage
G06K   7/10 212 \	4	4	5B072	G06K   7/10	46	質問器の近くに更なるデバイスを含む機構，例．信号スクランブルデバイスを含む機構	mechanism including further device near interrogator, e.g. mechanism including signal scramble device
G06K   7/10 216 \	3	3	5B072	G06K   7/10	521	ＲＦＩＤやＮＦＣのような非接触記録担体のために設計されたプロトコルを扱う機構，例．ＩＳＯ／ＩＥＣ　１４４４３や１８０９２を扱う機構（データ通信用プロトコル一般Ｈ０４Ｌ１３／００，３０５）	mechanism handling protocol designed for non contacting record carrier such as RFID or NFC (protocol for data communication in general H04L13/00, 305)
G06K   7/10 220 \	4	4	5B072	G06K   7/10	19	超広帯域無線［ＵＷＢ］	ultra wide band radio [UWB]
G06K   7/10 224 \	3	3	5B072	G06K   7/10	778	無線記録担体に質問するために特別に設計された，少なくとも１つのアンテナを使用するもの	specially designed to interrogate wireless record carrier, uses at least one antenna
G06K   7/10 228 \	4	4	5B072	G06K   7/10	125	超近傍界型アンテナ，例．容量性	super vicinity region type antenna, e.g. capasitive
G06K   7/10 232 \	4	4	5B072	G06K   7/10	1467	近傍界型アンテナ，例．誘導性コイル	vicinity region type antenna, e.g. inductive coil
G06K   7/10 236 \	4	4	5B072	G06K   7/10	369	遠方界型アンテナ，例．ＨＦ帯型またはダイポール	distant region type antenna, e.g. HF band type or dipole
G06K   7/10 240 \	4	4	5B072	G06K   7/10	1675	複数のアンテナを使用するもの，例．複数のアンテナ間の干渉を解決する手段を含む構成	uses multiple antennas, e.g. composition including means to resolve interference between multiple antennas
G06K   7/10 244 \	3	3	5B072	G06K   7/10	2358	様々な使用に適合した質問器	interrogator adapted to various usage
G06K   7/10 248 \	4	4	5B072	G06K   7/10	254	可搬性に適合した質問器	interrogator adapted to portability
G06K   7/10 252 \	5	5	5B072	G06K   7/10	2015	ポータブル型またはハンディ／ハンドヘルド型の質問器，例．ＰＤＡまたは携帯電話のようなユビキタス・ハンドヘルド・デバイス，もしくはポータブル専用のＲＦＩＤリーダの形態で具体化されるもの	portable type or handy/hand-held type interrogator, e.g. ubiqitous hand-held computing device such as PDA or cellular phone, or embodiment in form of RFID reader made exclusively for portable use
G06K   7/10 256 \	5	5	5B072	G06K   7/10	142	ウエアラブルな質問器，例．手袋，腕輪，または指輪（ウエアラブルなアンテナ一般Ｈ０１Ｑ１／２７）	wearable interrogator, e.g. glove, bracelet or ring (wearable antenna in general H01Q1/27)
G06K   7/10 260 \	5	5	5B072	G06K   7/10	221	温度センサや加速度センサのような，環境パラメータを感知するための機構を含む質問器，例．オン／オフのトリガー手段または警告手段として使用される機構を含むもの	interrogator including mechanizm for sensing environmental parameter such as temperature sensor or acceleration sensor, e.g. including mechanizm used as trigger means or warning means of on/off status
G06K   7/10 264 \	4	4	5B072	G06K   7/10	2883	ワイヤレス・アクセス・カードを読み取るためのアクセス制御デバイスまたはワイヤレスＡＴＭのような，据え付け型の質問器（バンキングマシーン一般Ｇ０７Ｄ９／００，３２１）	fixed type interrogator such as access control device or wireless ATM to read wireless access card (banking machine in general G07D9/00, 321)
G06K   7/10 268 \	5	5	5B072	G06K   7/10	1571	傍らを通過する記録担体に質問するために構成された質問器	interrogator composed to interrogate record carrier passing nearby
G06K   7/10 272 \	6	6	5B072	G06K   7/10	416	通過する記録担体を流すベルトコンベアまたはそのようなものの近くに置かれた質問器（有形の目的地マークに従って運ぶものＢ６５Ｇ４７／４６，ＩＤマーキングを担持する物体の選別Ｂ０７Ｃ５／３４）	interrogator placed near belt conveyor or like which carries record carrier passing by (carry in accordance with physical destination mark B65G47/46, selection of object supporting ID marking B07C5/34)
G06K   7/10 276 \	7	7	5B072	G06K   7/10	451	別の物体に取り付けられた記録担体，例．ベルトコンベアで運ばれる，包装物，手荷物，郵便物，または工作物に取り付けられたＲＦＩＤ	recor carrier attached to other articles, e.g. RFID attached to belt conveyor carried package, baggage, mail or manufactured article
G06K   7/10 280 \	7	7	5B072	G06K   7/10	201	エンドレステープに取り付けられる記録担体，すなわち，少なくとも別の物体に取り付けられない記録担体	record carrier attached to endless tape, i.e. record carrier is at least not attached to other articles
G06K   7/10 284 \	4	4	5B072	G06K   7/10	196	自己診断能力のある質問器，例．実際の質問プロセスに付加して行うか，実際の質問プロセスの一部として行うもの（電子回路の試験一般Ｇ０１Ｒ３１／２８）	interrogator capable of self-diagnosis, e.g. perform as addition to or as part of actual interrogation process (testing of electronics circuit in general G01R31/28)
G06K   7/10 288 \	4	4	5B072	G06K   7/10	396	別の質問器とのやりとりを円滑にするための機構，例．少なくとも２つの質問器がそのネットワーク内で機能し協働できるようにするための機構	mechanism to enhance communication with other interrogator, e.g. mechanism enables at least two intgorrogators to function and cooperate in the network
G06K   7/10 300 \	2	2	5B072	G06K   7/10	1702	電磁気スペクトルのうち光領域での放射によって記録を走査するもの	electromagnetism spectrum which scan record by radiation in optical domain
G06K   7/10 304 \	3	3	5B072	G06K   7/10	166	ビームが動く走査	scan by motion of beam
G06K   7/10 308 \	4	4	5B072	G06K   7/10	77	光源が移動するもの	movement of light source
G06K   7/10 312 \	5	5	5B072	G06K   7/10	41	複数の光源が移動するもの	movement of multiple light sources
G06K   7/10 316 \	5	5	5B072	G06K   7/10	176	光源の制御	control of light source
G06K   7/10 320 \	4	4	5B072	G06K   7/10	59	ビームの経路	course of beam
G06K   7/10 324 \	5	5	5B072	G06K   7/10	104	可動素子を使用する基本的なスキャン	basic scan using movable element
G06K   7/10 328 \	6	6	5B072	G06K   7/10	633	回転によるもの，例．ポリゴン	by rotation, e.g. polygon
G06K   7/10 332 \	7	7	5B072	G06K   7/10	156	構造上の細部	structural detail
G06K   7/10 336 \	6	6	5B072	G06K   7/10	223	振動によるもの	by oscillation
G06K   7/10 340 \	7	7	5B072	G06K   7/10	55	振動の活性化手段	means to activate oscillation
G06K   7/10 344 \	8	8	5B072	G06K   7/10	78	弾性手段または圧電手段を使用するもの	using elastic means or piezoelectric means
G06K   7/10 348 \	6	6	5B072	G06K   7/10	262	ホログラムを使用するもの	using hologram
G06K   7/10 352 \	6	6	5B072	G06K   7/10	34	並行光を使用するもの	using parallel light
G06K   7/10 356 \	5	5	5B072	G06K   7/10	30	固定型要素を有する装置	device having fixed type element
G06K   7/10 360 \	6	6	5B072	G06K   7/10	153	全方向性スキャンのためのもの	for omnidirectional scan
G06K   7/10 364 \	6	6	5B072	G06K   7/10	122	伝播要素に特有のもの，例．レンズ，ミラー	peculiar to propagation element, e.g. lens, mirror
G06K   7/10 368 \	3	3	5B072	G06K   7/10	114	ビームが固定された走査	scanning using fixed beam
G06K   7/10 372 \	4	4	5B072	G06K   7/10	1883	受光素子アレイまたはＣＣＤによるスキャン	scan by light receiving element array or CCD
G06K   7/10 376 \	5	5	5B072	G06K   7/10	966	光源に特徴があるもの	characterized by light source
G06K   7/10 380 \	5	5	5B072	G06K   7/10	200	読み取り対象である記録担体に対して実質的に均一に照らすために，光源からの光を拡散する拡散器を含むもの	including diffuser to diffuse light from light source in order to substantially evenly illuminate  record carrier as subject of reading
G06K   7/10 384 \	5	5	5B072	G06K   7/10	166	露光時間を制御するもの	control exposure time
G06K   7/10 388 \	4	4	5B072	G06K   7/10	1250	リーダと記録担体間の相対運動	relative motion of reader and record carrier
G06K   7/10 392 \	5	5	5B072	G06K   7/10	1417	移動されるリーダ，例．ペン型のもの	reader being moved, e.g. pen-shaped
G06K   7/10 396 \	5	5	5B072	G06K   7/10	89	スロット・リーダ	slot reader
G06K   7/10 400 \	3	3	5B072	G06K   7/10	137	スキャンされる物体に特有な測定	measurement peculiar to scanned substance
G06K   7/10 404 \	4	4	5B072	G06K   7/10	106	マルチディスタンスによる読み取り	reading by multi distance
G06K   7/10 408 \	5	5	5B072	G06K   7/10	401	焦点の制御	control focus
